name,trial,n,p,mode,rho,k_true,A,method,R_kn,TP_kn,V_kn,FDP_kn,Power_kn,T_kn,FDPhat_kn,R_bh,TP_bh,V_bh,FDP_bh,Power_bh,R_by,TP_by,V_by,FDP_by,Power_by,R_bw,TP_bw,V_bw,FDP_bw,Power_bw,n_pos,w_nonzero,seed_dataset,seed_knockoff
ar1_rho0p9_p1000_n3000_k10_A3p5,0,3000,1000,ar1,0.9,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,157,10,147,0.9363057324840764,1.0,45,6,39,0.8666666666666667,0.6,982,10,972,0.9898167006109979,1.0,0,440,1019,1496811569
ar1_rho0p9_p1000_n3000_k10_A3p5,1,3000,1000,ar1,0.9,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,84,6,78,0.9285714285714286,0.6,10,2,8,0.8,0.2,976,10,966,0.9897540983606558,1.0,0,426,1020,1037062526
ar1_rho0p9_p1000_n3000_k10_A3p5,2,3000,1000,ar1,0.9,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,150,10,140,0.9333333333333333,1.0,41,8,33,0.8048780487804879,0.8,976,10,966,0.9897540983606558,1.0,0,443,1021,2072816697
ar1_rho0p9_p1000_n3000_k10_A3p5,3,3000,1000,ar1,0.9,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,31,5,26,0.8387096774193549,0.5,10,2,8,0.8,0.2,985,9,976,0.9908629441624366,0.9,0,449,1022,1965328051
ar1_rho0p9_p1000_n3000_k10_A3p5,4,3000,1000,ar1,0.9,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,1,1,0,0.0,0.1,0,0,0,0.0,0.0,981,10,971,0.9898063200815495,1.0,0,431,1023,1833765991
ar1_rho0p9_p1000_n3000_k10_A3p5,5,3000,1000,ar1,0.9,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,108,9,99,0.9166666666666666,0.9,36,6,30,0.8333333333333334,0.6,977,10,967,0.9897645854657113,1.0,0,444,1024,1981368384
ar1_rho0p9_p1000_n3000_k10_A3p5,6,3000,1000,ar1,0.9,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,140,9,131,0.9357142857142857,0.9,43,5,38,0.8837209302325582,0.5,971,9,962,0.9907312049433573,0.9,0,423,1025,1001841501
ar1_rho0p9_p1000_n3000_k10_A3p5,7,3000,1000,ar1,0.9,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,104,9,95,0.9134615384615384,0.9,23,5,18,0.782608695652174,0.5,993,10,983,0.9899295065458208,1.0,0,433,1026,1663451960
ar1_rho0p9_p1000_n3000_k10_A3p5,8,3000,1000,ar1,0.9,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,102,7,95,0.9313725490196079,0.7,53,7,46,0.8679245283018868,0.7,987,10,977,0.9898682877406282,1.0,0,451,1027,1927432640
ar1_rho0p9_p1000_n3000_k10_A3p5,9,3000,1000,ar1,0.9,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,108,6,102,0.9444444444444444,0.6,4,1,3,0.75,0.1,986,10,976,0.9898580121703854,1.0,0,445,1028,1911539461
