name,trial,n,p,mode,rho,k_true,A,method,R_kn,TP_kn,V_kn,FDP_kn,Power_kn,T_kn,FDPhat_kn,R_bh,TP_bh,V_bh,FDP_bh,Power_bh,R_by,TP_by,V_by,FDP_by,Power_by,R_bw,TP_bw,V_bw,FDP_bw,Power_bw,n_pos,w_nonzero,seed_dataset,seed_knockoff
iid_p1000_n3000_k60_A3p5,0,3000,1000,iid,,60,3.5,Knockoff+,32,30,2,0.0625,0.5,0.05668730797492667,0.1875,52,43,9,0.17307692307692307,0.7166666666666667,22,21,1,0.045454545454545456,0.35,985,60,925,0.9390862944162437,1.0,32,446,1019,1496811569
iid_p1000_n3000_k60_A3p5,1,3000,1000,iid,,60,3.5,Knockoff+,41,37,4,0.0975609756097561,0.6166666666666667,0.05366465108366624,0.1951219512195122,51,42,9,0.17647058823529413,0.7,30,28,2,0.06666666666666667,0.4666666666666667,989,60,929,0.9393326592517695,1.0,41,440,1020,1037062526
iid_p1000_n3000_k60_A3p5,2,3000,1000,iid,,60,3.5,Knockoff+,25,25,0,0.0,0.4166666666666667,0.06605788314181976,0.2,55,43,12,0.21818181818181817,0.7166666666666667,23,22,1,0.043478260869565216,0.36666666666666664,990,60,930,0.9393939393939394,1.0,25,442,1021,2072816697
iid_p1000_n3000_k60_A3p5,3,3000,1000,iid,,60,3.5,Knockoff+,49,43,6,0.12244897959183673,0.7166666666666667,0.05227933021681167,0.1836734693877551,51,42,9,0.17647058823529413,0.7,22,22,0,0.0,0.36666666666666664,981,60,921,0.9388379204892966,1.0,49,438,1022,1965328051
iid_p1000_n3000_k60_A3p5,4,3000,1000,iid,,60,3.5,Knockoff+,29,27,2,0.06896551724137931,0.45,0.06186282341809966,0.1724137931034483,51,39,12,0.23529411764705882,0.65,22,21,1,0.045454545454545456,0.35,985,60,925,0.9390862944162437,1.0,29,432,1023,1833765991
iid_p1000_n3000_k60_A3p5,5,3000,1000,iid,,60,3.5,Knockoff+,43,37,6,0.13953488372093023,0.6166666666666667,0.05365081265439619,0.18604651162790697,55,41,14,0.2545454545454545,0.6833333333333333,26,23,3,0.11538461538461539,0.38333333333333336,983,60,923,0.9389623601220752,1.0,43,435,1024,1981368384
iid_p1000_n3000_k60_A3p5,6,3000,1000,iid,,60,3.5,Knockoff+,45,40,5,0.1111111111111111,0.6666666666666666,0.050582187904206224,0.2,44,41,3,0.06818181818181818,0.6833333333333333,27,27,0,0.0,0.45,985,60,925,0.9390862944162437,1.0,45,441,1025,1001841501
iid_p1000_n3000_k60_A3p5,7,3000,1000,iid,,60,3.5,Knockoff+,61,49,12,0.19672131147540983,0.8166666666666667,0.047986970629041316,0.19672131147540983,66,49,17,0.25757575757575757,0.8166666666666667,27,26,1,0.037037037037037035,0.43333333333333335,983,60,923,0.9389623601220752,1.0,61,449,1026,1663451960
iid_p1000_n3000_k60_A3p5,8,3000,1000,iid,,60,3.5,Knockoff+,71,51,20,0.28169014084507044,0.85,0.0435417327063818,0.19718309859154928,51,45,6,0.11764705882352941,0.75,25,23,2,0.08,0.38333333333333336,988,60,928,0.9392712550607287,1.0,71,449,1027,1927432640
iid_p1000_n3000_k60_A3p5,9,3000,1000,iid,,60,3.5,Knockoff+,57,46,11,0.19298245614035087,0.7666666666666667,0.04814083248633011,0.19298245614035087,52,41,11,0.21153846153846154,0.6833333333333333,27,25,2,0.07407407407407407,0.4166666666666667,990,60,930,0.9393939393939394,1.0,57,443,1028,1911539461
iid_p1000_n3000_k60_A3p5,10,3000,1000,iid,,60,3.5,Knockoff+,63,48,15,0.23809523809523808,0.8,0.04600251664030444,0.19047619047619047,59,48,11,0.1864406779661017,0.8,25,25,0,0.0,0.4166666666666667,979,60,919,0.9387129724208376,1.0,63,444,1029,1319723531
iid_p1000_n3000_k60_A3p5,11,3000,1000,iid,,60,3.5,Knockoff+,52,42,10,0.19230769230769232,0.7,0.0521194348217583,0.19230769230769232,57,47,10,0.17543859649122806,0.7833333333333333,22,22,0,0.0,0.36666666666666664,979,60,919,0.9387129724208376,1.0,52,442,1030,1109980484
iid_p1000_n3000_k60_A3p5,12,3000,1000,iid,,60,3.5,Knockoff+,70,51,19,0.2714285714285714,0.85,0.04413920729494819,0.2,58,45,13,0.22413793103448276,0.75,21,21,0,0.0,0.35,982,60,922,0.9389002036659878,1.0,70,446,1031,1891370037
