name,trial,n,p,mode,rho,k_true,A,method,R_kn,TP_kn,V_kn,FDP_kn,Power_kn,T_kn,FDPhat_kn,R_bh,TP_bh,V_bh,FDP_bh,Power_bh,R_by,TP_by,V_by,FDP_by,Power_by,R_bw,TP_bw,V_bw,FDP_bw,Power_bw,n_pos,w_nonzero,seed_dataset,seed_knockoff
ar1_rho0p9_p1000_n3000_k10_A5p0,0,3000,1000,ar1,0.9,10,5.0,Knockoff+,0,0,0,0.0,0.0,,,223,10,213,0.9551569506726457,1.0,125,10,115,0.92,1.0,980,10,970,0.9897959183673469,1.0,0,431,1019,1496811569
ar1_rho0p9_p1000_n3000_k10_A5p0,1,3000,1000,ar1,0.9,10,5.0,Knockoff+,5,3,2,0.4,0.3,0.07845870575753658,0.2,168,9,159,0.9464285714285714,0.9,49,7,42,0.8571428571428571,0.7,980,10,970,0.9897959183673469,1.0,5,437,1020,1037062526
ar1_rho0p9_p1000_n3000_k10_A5p0,2,3000,1000,ar1,0.9,10,5.0,Knockoff+,0,0,0,0.0,0.0,,,247,10,237,0.9595141700404858,1.0,103,10,93,0.9029126213592233,1.0,981,10,971,0.9898063200815495,1.0,0,443,1021,2072816697
ar1_rho0p9_p1000_n3000_k10_A5p0,3,3000,1000,ar1,0.9,10,5.0,Knockoff+,0,0,0,0.0,0.0,,,85,7,78,0.9176470588235294,0.7,49,6,43,0.8775510204081632,0.6,982,10,972,0.9898167006109979,1.0,0,450,1022,1965328051
ar1_rho0p9_p1000_n3000_k10_A5p0,4,3000,1000,ar1,0.9,10,5.0,Knockoff+,0,0,0,0.0,0.0,,,84,7,77,0.9166666666666666,0.7,22,6,16,0.7272727272727273,0.6,977,10,967,0.9897645854657113,1.0,0,434,1023,1833765991
ar1_rho0p9_p1000_n3000_k10_A5p0,5,3000,1000,ar1,0.9,10,5.0,Knockoff+,0,0,0,0.0,0.0,,,192,10,182,0.9479166666666666,1.0,109,10,99,0.908256880733945,1.0,984,10,974,0.9898373983739838,1.0,0,442,1024,1981368384
ar1_rho0p9_p1000_n3000_k10_A5p0,6,3000,1000,ar1,0.9,10,5.0,Knockoff+,0,0,0,0.0,0.0,,,244,9,235,0.9631147540983607,0.9,100,9,91,0.91,0.9,984,10,974,0.9898373983739838,1.0,0,422,1025,1001841501
ar1_rho0p9_p1000_n3000_k10_A5p0,7,3000,1000,ar1,0.9,10,5.0,Knockoff+,0,0,0,0.0,0.0,,,198,10,188,0.9494949494949495,1.0,118,10,108,0.9152542372881356,1.0,987,10,977,0.9898682877406282,1.0,0,432,1026,1663451960
ar1_rho0p9_p1000_n3000_k10_A5p0,8,3000,1000,ar1,0.9,10,5.0,Knockoff+,0,0,0,0.0,0.0,,,149,9,140,0.9395973154362416,0.9,95,8,87,0.9157894736842105,0.8,983,10,973,0.9898270600203459,1.0,0,447,1027,1927432640
ar1_rho0p9_p1000_n3000_k10_A5p0,9,3000,1000,ar1,0.9,10,5.0,Knockoff+,7,6,1,0.14285714285714285,0.6,0.0731311829532842,0.14285714285714285,273,10,263,0.9633699633699634,1.0,82,8,74,0.9024390243902439,0.8,986,10,976,0.9898580121703854,1.0,7,438,1028,1911539461
ar1_rho0p9_p1000_n3000_k10_A5p0,10,3000,1000,ar1,0.9,10,5.0,Knockoff+,0,0,0,0.0,0.0,,,250,10,240,0.96,1.0,138,10,128,0.927536231884058,1.0,981,10,971,0.9898063200815495,1.0,0,449,1029,1319723531
ar1_rho0p9_p1000_n3000_k10_A5p0,11,3000,1000,ar1,0.9,10,5.0,Knockoff+,0,0,0,0.0,0.0,,,174,10,164,0.9425287356321839,1.0,93,9,84,0.9032258064516129,0.9,985,10,975,0.9898477157360406,1.0,0,438,1030,1109980484
ar1_rho0p9_p1000_n3000_k10_A5p0,12,3000,1000,ar1,0.9,10,5.0,Knockoff+,6,6,0,0.0,0.6,0.08222490274138564,0.16666666666666666,166,8,158,0.9518072289156626,0.8,79,8,71,0.8987341772151899,0.8,983,10,973,0.9898270600203459,1.0,6,439,1031,1891370037
