name,trial,n,p,mode,rho,k_true,A,method,R_kn,TP_kn,V_kn,FDP_kn,Power_kn,T_kn,FDPhat_kn,R_bh,TP_bh,V_bh,FDP_bh,Power_bh,R_by,TP_by,V_by,FDP_by,Power_by,R_bw,TP_bw,V_bw,FDP_bw,Power_bw,n_pos,w_nonzero,seed_dataset,seed_knockoff
ar1_rho0p9_p1000_n3000_k60_A3p5,20,3000,1000,ar1,0.9,60,3.5,Knockoff+,5,1,4,0.8,0.016666666666666666,0.14208290407712643,0.2,588,49,539,0.9166666666666666,0.8166666666666667,344,40,304,0.8837209302325582,0.6666666666666666,988,60,928,0.9392712550607287,1.0,5,433,1039,538228480
ar1_rho0p9_p1000_n3000_k60_A3p5,21,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,431,42,389,0.9025522041763341,0.7,214,29,185,0.8644859813084113,0.48333333333333334,987,60,927,0.939209726443769,1.0,0,440,1040,1090653847
ar1_rho0p9_p1000_n3000_k60_A3p5,22,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,450,45,405,0.9,0.75,277,37,240,0.8664259927797834,0.6166666666666667,984,60,924,0.9390243902439024,1.0,0,433,1041,876308058
ar1_rho0p9_p1000_n3000_k60_A3p5,23,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,409,46,363,0.8875305623471883,0.7666666666666667,240,34,206,0.8583333333333333,0.5666666666666667,988,60,928,0.9392712550607287,1.0,0,428,1042,205448318
ar1_rho0p9_p1000_n3000_k60_A3p5,24,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,574,48,526,0.9163763066202091,0.8,336,37,299,0.8898809523809523,0.6166666666666667,989,60,929,0.9393326592517695,1.0,0,445,1043,252716055
ar1_rho0p9_p1000_n3000_k60_A3p5,25,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,466,45,421,0.9034334763948498,0.75,295,35,260,0.8813559322033898,0.5833333333333334,985,60,925,0.9390862944162437,1.0,0,428,1044,1553324890
ar1_rho0p9_p1000_n3000_k60_A3p5,26,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,443,38,405,0.9142212189616253,0.6333333333333333,253,29,224,0.8853754940711462,0.48333333333333334,980,60,920,0.9387755102040817,1.0,0,440,1045,465683923
ar1_rho0p9_p1000_n3000_k60_A3p5,27,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,446,41,405,0.9080717488789237,0.6833333333333333,260,34,226,0.8692307692307693,0.5666666666666667,983,60,923,0.9389623601220752,1.0,0,441,1046,294211243
ar1_rho0p9_p1000_n3000_k60_A3p5,28,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,472,44,428,0.9067796610169492,0.7333333333333333,249,38,211,0.8473895582329317,0.6333333333333333,987,60,927,0.939209726443769,1.0,0,429,1047,1548920593
ar1_rho0p9_p1000_n3000_k60_A3p5,29,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,588,54,534,0.9081632653061225,0.9,392,45,347,0.8852040816326531,0.75,985,60,925,0.9390862944162437,1.0,0,424,1048,892184104
ar1_rho0p9_p1000_n3000_k60_A3p5,30,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,433,46,387,0.8937644341801386,0.7666666666666667,289,38,251,0.8685121107266436,0.6333333333333333,986,60,926,0.9391480730223124,1.0,0,431,1049,835716802
ar1_rho0p9_p1000_n3000_k60_A3p5,31,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,462,47,415,0.8982683982683982,0.7833333333333333,240,36,204,0.85,0.6,989,60,929,0.9393326592517695,1.0,0,429,1050,1886521615
ar1_rho0p9_p1000_n3000_k60_A3p5,32,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,414,48,366,0.8840579710144928,0.8,268,35,233,0.8694029850746269,0.5833333333333334,981,60,921,0.9388379204892966,1.0,0,430,1051,252324377
ar1_rho0p9_p1000_n3000_k60_A3p5,33,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,523,51,472,0.9024856596558317,0.85,353,43,310,0.8781869688385269,0.7166666666666667,986,60,926,0.9391480730223124,1.0,0,430,1052,1951694121
ar1_rho0p9_p1000_n3000_k60_A3p5,34,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,512,44,468,0.9140625,0.7333333333333333,322,33,289,0.8975155279503105,0.55,990,60,930,0.9393939393939394,1.0,0,432,1053,2105673135
