name,trial,n,p,mode,rho,k_true,A,method,R_kn,TP_kn,V_kn,FDP_kn,Power_kn,T_kn,FDPhat_kn,R_bh,TP_bh,V_bh,FDP_bh,Power_bh,R_by,TP_by,V_by,FDP_by,Power_by,R_bw,TP_bw,V_bw,FDP_bw,Power_bw,n_pos,w_nonzero,seed_dataset,seed_knockoff
iid_p1000_n3000_k10_A3p5,0,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,9,7,2,0.2222222222222222,0.7,5,4,1,0.2,0.4,983,10,973,0.9898270600203459,1.0,0,449,1019,1496811569
iid_p1000_n3000_k10_A3p5,1,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,7,5,2,0.2857142857142857,0.5,2,2,0,0.0,0.2,988,10,978,0.9898785425101214,1.0,0,445,1020,1037062526
iid_p1000_n3000_k10_A3p5,2,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,6,6,0,0.0,0.6,1,1,0,0.0,0.1,978,10,968,0.9897750511247444,1.0,0,443,1021,2072816697
iid_p1000_n3000_k10_A3p5,3,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,13,9,4,0.3076923076923077,0.9,2,2,0,0.0,0.2,984,10,974,0.9898373983739838,1.0,0,445,1022,1965328051
iid_p1000_n3000_k10_A3p5,4,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,9,8,1,0.1111111111111111,0.8,3,3,0,0.0,0.3,983,10,973,0.9898270600203459,1.0,0,438,1023,1833765991
iid_p1000_n3000_k10_A3p5,5,3000,1000,iid,,10,3.5,Knockoff+,7,5,2,0.2857142857142857,0.5,0.059079630964269124,0.14285714285714285,7,5,2,0.2857142857142857,0.5,3,3,0,0.0,0.3,983,10,973,0.9898270600203459,1.0,7,435,1024,1981368384
iid_p1000_n3000_k10_A3p5,6,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,7,7,0,0.0,0.7,4,4,0,0.0,0.4,981,10,971,0.9898063200815495,1.0,0,445,1025,1001841501
iid_p1000_n3000_k10_A3p5,7,3000,1000,iid,,10,3.5,Knockoff+,11,8,3,0.2727272727272727,0.8,0.058876545240539334,0.18181818181818182,11,8,3,0.2727272727272727,0.8,5,5,0,0.0,0.5,982,10,972,0.9898167006109979,1.0,11,448,1026,1663451960
iid_p1000_n3000_k10_A3p5,8,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,3,3,0,0.0,0.3,2,2,0,0.0,0.2,968,10,958,0.9896694214876033,1.0,0,456,1027,1927432640
iid_p1000_n3000_k10_A3p5,9,3000,1000,iid,,10,3.5,Knockoff+,7,6,1,0.14285714285714285,0.6,0.056901704353352206,0.14285714285714285,6,5,1,0.16666666666666666,0.5,3,2,1,0.3333333333333333,0.2,983,10,973,0.9898270600203459,1.0,7,446,1028,1911539461
iid_p1000_n3000_k10_A3p5,10,3000,1000,iid,,10,3.5,Knockoff+,5,4,1,0.2,0.4,0.058075573214322815,0.2,5,4,1,0.2,0.4,4,4,0,0.0,0.4,990,10,980,0.98989898989899,1.0,5,448,1029,1319723531
iid_p1000_n3000_k10_A3p5,11,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,4,3,1,0.25,0.3,2,2,0,0.0,0.2,981,10,971,0.9898063200815495,1.0,0,450,1030,1109980484
iid_p1000_n3000_k10_A3p5,12,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,7,6,1,0.14285714285714285,0.6,2,2,0,0.0,0.2,978,10,968,0.9897750511247444,1.0,0,455,1031,1891370037
iid_p1000_n3000_k10_A3p5,13,3000,1000,iid,,10,3.5,Knockoff+,15,8,7,0.4666666666666667,0.8,0.051439790364431436,0.2,5,4,1,0.2,0.4,1,1,0,0.0,0.1,977,10,967,0.9897645854657113,1.0,15,448,1032,497408566
iid_p1000_n3000_k10_A3p5,14,3000,1000,iid,,10,3.5,Knockoff+,6,5,1,0.16666666666666666,0.5,0.06116792430031029,0.16666666666666666,8,7,1,0.125,0.7,5,4,1,0.2,0.4,978,10,968,0.9897750511247444,1.0,6,444,1033,1063940538
iid_p1000_n3000_k10_A3p5,15,3000,1000,iid,,10,3.5,Knockoff+,8,5,3,0.375,0.5,0.057291486901097824,0.125,6,4,2,0.3333333333333333,0.4,3,3,0,0.0,0.3,983,10,973,0.9898270600203459,1.0,8,437,1034,1993893427
iid_p1000_n3000_k10_A3p5,16,3000,1000,iid,,10,3.5,Knockoff+,5,5,0,0.0,0.5,0.06188607575648153,0.2,5,5,0,0.0,0.5,3,3,0,0.0,0.3,979,10,969,0.9897854954034729,1.0,5,453,1035,1152833301
iid_p1000_n3000_k10_A3p5,17,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,10,8,2,0.2,0.8,6,6,0,0.0,0.6,982,10,972,0.9898167006109979,1.0,0,456,1036,476256779
iid_p1000_n3000_k10_A3p5,18,3000,1000,iid,,10,3.5,Knockoff+,5,3,2,0.4,0.3,0.06268156178963354,0.2,6,4,2,0.3333333333333333,0.4,1,1,0,0.0,0.1,985,10,975,0.9898477157360406,1.0,5,443,1037,110581346
iid_p1000_n3000_k10_A3p5,19,3000,1000,iid,,10,3.5,Knockoff+,20,9,11,0.55,0.9,0.04529231173638141,0.2,11,8,3,0.2727272727272727,0.8,6,6,0,0.0,0.6,982,10,972,0.9898167006109979,1.0,20,439,1038,1031888553
iid_p1000_n3000_k10_A3p5,20,3000,1000,iid,,10,3.5,Knockoff+,5,5,0,0.0,0.5,0.06752703596411101,0.2,7,6,1,0.14285714285714285,0.6,3,3,0,0.0,0.3,984,10,974,0.9898373983739838,1.0,5,451,1039,538228480
iid_p1000_n3000_k10_A3p5,21,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,7,4,3,0.42857142857142855,0.4,4,4,0,0.0,0.4,983,10,973,0.9898270600203459,1.0,0,444,1040,1090653847
iid_p1000_n3000_k10_A3p5,22,3000,1000,iid,,10,3.5,Knockoff+,15,8,7,0.4666666666666667,0.8,0.053505521730016,0.2,12,7,5,0.4166666666666667,0.7,4,4,0,0.0,0.4,982,10,972,0.9898167006109979,1.0,15,455,1041,876308058
iid_p1000_n3000_k10_A3p5,23,3000,1000,iid,,10,3.5,Knockoff+,6,6,0,0.0,0.6,0.06072762604624839,0.16666666666666666,6,6,0,0.0,0.6,4,4,0,0.0,0.4,979,10,969,0.9897854954034729,1.0,6,453,1042,205448318
iid_p1000_n3000_k10_A3p5,24,3000,1000,iid,,10,3.5,Knockoff+,11,4,7,0.6363636363636364,0.4,0.05200536078311178,0.18181818181818182,8,5,3,0.375,0.5,2,2,0,0.0,0.2,974,10,964,0.9897330595482546,1.0,11,446,1043,252716055
iid_p1000_n3000_k10_A3p5,25,3000,1000,iid,,10,3.5,Knockoff+,11,8,3,0.2727272727272727,0.8,0.052453816284068824,0.18181818181818182,7,6,1,0.14285714285714285,0.6,5,5,0,0.0,0.5,990,10,980,0.98989898989899,1.0,11,449,1044,1553324890
iid_p1000_n3000_k10_A3p5,26,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,13,6,7,0.5384615384615384,0.6,4,3,1,0.25,0.3,973,10,963,0.9897225077081192,1.0,0,452,1045,465683923
iid_p1000_n3000_k10_A3p5,27,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,9,7,2,0.2222222222222222,0.7,3,3,0,0.0,0.3,978,10,968,0.9897750511247444,1.0,0,451,1046,294211243
iid_p1000_n3000_k10_A3p5,28,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,8,6,2,0.25,0.6,0,0,0,0.0,0.0,981,10,971,0.9898063200815495,1.0,0,453,1047,1548920593
iid_p1000_n3000_k10_A3p5,29,3000,1000,iid,,10,3.5,Knockoff+,11,7,4,0.36363636363636365,0.7,0.05355201665824184,0.18181818181818182,11,8,3,0.2727272727272727,0.8,3,3,0,0.0,0.3,975,10,965,0.9897435897435898,1.0,11,450,1048,892184104
iid_p1000_n3000_k10_A3p5,30,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,9,7,2,0.2222222222222222,0.7,4,4,0,0.0,0.4,982,10,972,0.9898167006109979,1.0,0,450,1049,835716802
iid_p1000_n3000_k10_A3p5,31,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,9,7,2,0.2222222222222222,0.7,2,2,0,0.0,0.2,979,10,969,0.9897854954034729,1.0,0,448,1050,1886521615
iid_p1000_n3000_k10_A3p5,32,3000,1000,iid,,10,3.5,Knockoff+,6,6,0,0.0,0.6,0.06703183449315982,0.16666666666666666,7,6,1,0.14285714285714285,0.6,3,3,0,0.0,0.3,985,10,975,0.9898477157360406,1.0,6,442,1051,252324377
iid_p1000_n3000_k10_A3p5,33,3000,1000,iid,,10,3.5,Knockoff+,5,4,1,0.2,0.4,0.05888106202940088,0.2,1,1,0,0.0,0.1,1,1,0,0.0,0.1,979,10,969,0.9897854954034729,1.0,5,447,1052,1951694121
iid_p1000_n3000_k10_A3p5,34,3000,1000,iid,,10,3.5,Knockoff+,21,10,11,0.5238095238095238,1.0,0.04789511914243613,0.19047619047619047,7,6,1,0.14285714285714285,0.6,4,4,0,0.0,0.4,984,10,974,0.9898373983739838,1.0,21,439,1053,2105673135
iid_p1000_n3000_k10_A3p5,35,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,5,3,2,0.4,0.3,2,1,1,0.5,0.1,978,10,968,0.9897750511247444,1.0,0,453,1054,42526716
iid_p1000_n3000_k10_A3p5,36,3000,1000,iid,,10,3.5,Knockoff+,12,8,4,0.3333333333333333,0.8,0.05779645298626023,0.16666666666666666,12,8,4,0.3333333333333333,0.8,4,4,0,0.0,0.4,978,10,968,0.9897750511247444,1.0,12,448,1055,598172112
iid_p1000_n3000_k10_A3p5,37,3000,1000,iid,,10,3.5,Knockoff+,5,4,1,0.2,0.4,0.0633760156317222,0.2,5,4,1,0.2,0.4,3,2,1,0.3333333333333333,0.2,978,10,968,0.9897750511247444,1.0,5,445,1056,1416132110
iid_p1000_n3000_k10_A3p5,38,3000,1000,iid,,10,3.5,Knockoff+,7,6,1,0.14285714285714285,0.6,0.05877537377262904,0.14285714285714285,7,6,1,0.14285714285714285,0.6,4,4,0,0.0,0.4,982,10,972,0.9898167006109979,1.0,7,457,1057,1451782705
iid_p1000_n3000_k10_A3p5,39,3000,1000,iid,,10,3.5,Knockoff+,7,7,0,0.0,0.7,0.06841794850351035,0.14285714285714285,13,10,3,0.23076923076923078,1.0,7,7,0,0.0,0.7,970,10,960,0.9896907216494846,1.0,7,445,1058,780066728
iid_p1000_n3000_k10_A3p5,40,3000,1000,iid,,10,3.5,Knockoff+,16,10,6,0.375,1.0,0.04973808188721375,0.1875,9,8,1,0.1111111111111111,0.8,4,4,0,0.0,0.4,976,10,966,0.9897540983606558,1.0,16,440,1059,1555151738
iid_p1000_n3000_k10_A3p5,41,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,4,2,2,0.5,0.2,3,2,1,0.3333333333333333,0.2,984,10,974,0.9898373983739838,1.0,0,448,1060,1494894243
iid_p1000_n3000_k10_A3p5,42,3000,1000,iid,,10,3.5,Knockoff+,5,4,1,0.2,0.4,0.06328919073644897,0.2,5,4,1,0.2,0.4,2,2,0,0.0,0.2,981,10,971,0.9898063200815495,1.0,5,451,1061,849987601
iid_p1000_n3000_k10_A3p5,43,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,8,6,2,0.25,0.6,1,1,0,0.0,0.1,987,10,977,0.9898682877406282,1.0,0,449,1062,1242404163
iid_p1000_n3000_k10_A3p5,44,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,6,6,0,0.0,0.6,4,4,0,0.0,0.4,985,10,975,0.9898477157360406,1.0,0,452,1063,114196675
iid_p1000_n3000_k10_A3p5,45,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,6,4,2,0.3333333333333333,0.4,1,1,0,0.0,0.1,978,10,968,0.9897750511247444,1.0,0,447,1064,724351207
iid_p1000_n3000_k10_A3p5,46,3000,1000,iid,,10,3.5,Knockoff+,6,5,1,0.16666666666666666,0.5,0.05975868345214624,0.16666666666666666,6,5,1,0.16666666666666666,0.5,1,1,0,0.0,0.1,984,10,974,0.9898373983739838,1.0,6,447,1065,1830383442
iid_p1000_n3000_k10_A3p5,47,3000,1000,iid,,10,3.5,Knockoff+,10,7,3,0.3,0.7,0.05498909365029661,0.2,10,7,3,0.3,0.7,3,3,0,0.0,0.3,983,10,973,0.9898270600203459,1.0,10,448,1066,2010527869
iid_p1000_n3000_k10_A3p5,48,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,4,4,0,0.0,0.4,2,2,0,0.0,0.2,981,10,971,0.9898063200815495,1.0,0,447,1067,1188109454
iid_p1000_n3000_k10_A3p5,49,3000,1000,iid,,10,3.5,Knockoff+,11,7,4,0.36363636363636365,0.7,0.05557739482198332,0.18181818181818182,10,7,3,0.3,0.7,6,6,0,0.0,0.6,975,10,965,0.9897435897435898,1.0,11,443,1068,162249987
iid_p1000_n3000_k10_A3p5,50,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,9,7,2,0.2222222222222222,0.7,4,4,0,0.0,0.4,983,10,973,0.9898270600203459,1.0,0,445,1069,2139928845
iid_p1000_n3000_k10_A3p5,51,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,4,4,0,0.0,0.4,4,4,0,0.0,0.4,983,10,973,0.9898270600203459,1.0,0,452,1070,497642730
iid_p1000_n3000_k10_A3p5,52,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,13,8,5,0.38461538461538464,0.8,5,5,0,0.0,0.5,982,10,972,0.9898167006109979,1.0,0,441,1071,265568882
iid_p1000_n3000_k10_A3p5,53,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,6,5,1,0.16666666666666666,0.5,0,0,0,0.0,0.0,981,10,971,0.9898063200815495,1.0,0,450,1072,1196406222
iid_p1000_n3000_k10_A3p5,54,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,3,3,0,0.0,0.3,1,1,0,0.0,0.1,978,10,968,0.9897750511247444,1.0,0,440,1073,1941598269
iid_p1000_n3000_k10_A3p5,55,3000,1000,iid,,10,3.5,Knockoff+,20,9,11,0.55,0.9,0.049711303777068644,0.2,13,9,4,0.3076923076923077,0.9,8,7,1,0.125,0.7,986,10,976,0.9898580121703854,1.0,20,443,1074,554711425
iid_p1000_n3000_k10_A3p5,56,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,8,6,2,0.25,0.6,4,3,1,0.25,0.3,983,10,973,0.9898270600203459,1.0,0,447,1075,1777007228
iid_p1000_n3000_k10_A3p5,57,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,8,7,1,0.125,0.7,2,2,0,0.0,0.2,988,10,978,0.9898785425101214,1.0,0,458,1076,1207966268
iid_p1000_n3000_k10_A3p5,58,3000,1000,iid,,10,3.5,Knockoff+,6,6,0,0.0,0.6,0.06680352828140645,0.16666666666666666,8,8,0,0.0,0.8,3,3,0,0.0,0.3,985,10,975,0.9898477157360406,1.0,6,436,1077,1947783715
iid_p1000_n3000_k10_A3p5,59,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,9,7,2,0.2222222222222222,0.7,7,6,1,0.14285714285714285,0.6,984,10,974,0.9898373983739838,1.0,0,447,1078,1357320214
iid_p1000_n3000_k10_A3p5,60,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,1,1,0,0.0,0.1,0,0,0,0.0,0.0,984,10,974,0.9898373983739838,1.0,0,444,1079,1399605921
iid_p1000_n3000_k10_A3p5,61,3000,1000,iid,,10,3.5,Knockoff+,5,4,1,0.2,0.4,0.06827575582632775,0.2,7,5,2,0.2857142857142857,0.5,2,2,0,0.0,0.2,985,10,975,0.9898477157360406,1.0,5,445,1080,395668101
iid_p1000_n3000_k10_A3p5,62,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,10,8,2,0.2,0.8,2,2,0,0.0,0.2,979,10,969,0.9897854954034729,1.0,0,443,1081,898873352
iid_p1000_n3000_k10_A3p5,63,3000,1000,iid,,10,3.5,Knockoff+,10,7,3,0.3,0.7,0.05509774208513069,0.2,10,7,3,0.3,0.7,2,2,0,0.0,0.2,977,10,967,0.9897645854657113,1.0,10,446,1082,55627694
iid_p1000_n3000_k10_A3p5,64,3000,1000,iid,,10,3.5,Knockoff+,8,6,2,0.25,0.6,0.061025080606006504,0.125,9,6,3,0.3333333333333333,0.6,5,5,0,0.0,0.5,987,10,977,0.9898682877406282,1.0,8,447,1083,371290957
iid_p1000_n3000_k10_A3p5,65,3000,1000,iid,,10,3.5,Knockoff+,10,8,2,0.2,0.8,0.057279189297309074,0.2,10,8,2,0.2,0.8,3,3,0,0.0,0.3,981,10,971,0.9898063200815495,1.0,10,455,1084,1668806118
iid_p1000_n3000_k10_A3p5,66,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,4,4,0,0.0,0.4,0,0,0,0.0,0.0,982,10,972,0.9898167006109979,1.0,0,446,1085,367277124
iid_p1000_n3000_k10_A3p5,67,3000,1000,iid,,10,3.5,Knockoff+,0,0,0,0.0,0.0,,,2,2,0,0.0,0.2,0,0,0,0.0,0.0,986,10,976,0.9898580121703854,1.0,0,443,1086,1983882819
iid_p1000_n3000_k10_A3p5,68,3000,1000,iid,,10,3.5,Knockoff+,5,5,0,0.0,0.5,0.05966685571681841,0.2,4,4,0,0.0,0.4,0,0,0,0.0,0.0,981,10,971,0.9898063200815495,1.0,5,445,1087,933630928
