name,trial,n,p,mode,rho,k_true,A,method,R_kn,TP_kn,V_kn,FDP_kn,Power_kn,T_kn,FDPhat_kn,R_bh,TP_bh,V_bh,FDP_bh,Power_bh,R_by,TP_by,V_by,FDP_by,Power_by,R_bw,TP_bw,V_bw,FDP_bw,Power_bw,n_pos,w_nonzero,seed_dataset,seed_knockoff
ar1_rho0p5_p1000_n3000_k60_A5p0,0,3000,1000,ar1,0.5,60,5.0,Knockoff+,71,56,15,0.2112676056338028,0.9333333333333333,0.04658241294138007,0.19718309859154928,130,58,72,0.5538461538461539,0.9666666666666667,65,48,17,0.26153846153846155,0.8,986,60,926,0.9391480730223124,1.0,71,452,1019,1496811569
ar1_rho0p5_p1000_n3000_k60_A5p0,1,3000,1000,ar1,0.5,60,5.0,Knockoff+,50,45,5,0.1,0.75,0.06799756939732042,0.2,148,54,94,0.6351351351351351,0.9,87,49,38,0.4367816091954023,0.8166666666666667,984,60,924,0.9390243902439024,1.0,50,441,1020,1037062526
ar1_rho0p5_p1000_n3000_k60_A5p0,2,3000,1000,ar1,0.5,60,5.0,Knockoff+,42,40,2,0.047619047619047616,0.6666666666666666,0.06879608997479612,0.19047619047619047,131,54,77,0.5877862595419847,0.9,70,46,24,0.34285714285714286,0.7666666666666667,992,60,932,0.9395161290322581,1.0,42,443,1021,2072816697
ar1_rho0p5_p1000_n3000_k60_A5p0,3,3000,1000,ar1,0.5,60,5.0,Knockoff+,60,52,8,0.13333333333333333,0.8666666666666667,0.055881223565041105,0.2,167,59,108,0.6467065868263473,0.9833333333333333,76,47,29,0.3815789473684211,0.7833333333333333,981,60,921,0.9388379204892966,1.0,60,435,1022,1965328051
ar1_rho0p5_p1000_n3000_k60_A5p0,4,3000,1000,ar1,0.5,60,5.0,Knockoff+,36,32,4,0.1111111111111111,0.5333333333333333,0.07603233607950098,0.19444444444444445,137,53,84,0.6131386861313869,0.8833333333333333,59,44,15,0.2542372881355932,0.7333333333333333,973,60,913,0.9383350462487153,1.0,36,439,1023,1833765991
ar1_rho0p5_p1000_n3000_k60_A5p0,5,3000,1000,ar1,0.5,60,5.0,Knockoff+,68,56,12,0.17647058823529413,0.9333333333333333,0.053050569538932564,0.19117647058823528,145,59,86,0.593103448275862,0.9833333333333333,74,53,21,0.28378378378378377,0.8833333333333333,985,60,925,0.9390862944162437,1.0,68,433,1024,1981368384
ar1_rho0p5_p1000_n3000_k60_A5p0,6,3000,1000,ar1,0.5,60,5.0,Knockoff+,46,44,2,0.043478260869565216,0.7333333333333333,0.07008048263257337,0.1956521739130435,154,57,97,0.6298701298701299,0.95,71,49,22,0.30985915492957744,0.8166666666666667,991,60,931,0.9394550958627649,1.0,46,426,1025,1001841501
ar1_rho0p5_p1000_n3000_k60_A5p0,7,3000,1000,ar1,0.5,60,5.0,Knockoff+,58,50,8,0.13793103448275862,0.8333333333333334,0.05739643818924204,0.1896551724137931,137,56,81,0.5912408759124088,0.9333333333333333,70,53,17,0.24285714285714285,0.8833333333333333,980,60,920,0.9387755102040817,1.0,58,435,1026,1663451960
ar1_rho0p5_p1000_n3000_k60_A5p0,8,3000,1000,ar1,0.5,60,5.0,Knockoff+,66,55,11,0.16666666666666666,0.9166666666666666,0.050329605158771176,0.19696969696969696,142,56,86,0.6056338028169014,0.9333333333333333,77,49,28,0.36363636363636365,0.8166666666666667,984,60,924,0.9390243902439024,1.0,66,456,1027,1927432640
ar1_rho0p5_p1000_n3000_k60_A5p0,9,3000,1000,ar1,0.5,60,5.0,Knockoff+,50,49,1,0.02,0.8166666666666667,0.058070307466316334,0.2,135,55,80,0.5925925925925926,0.9166666666666666,70,46,24,0.34285714285714286,0.7666666666666667,985,60,925,0.9390862944162437,1.0,50,438,1028,1911539461
ar1_rho0p5_p1000_n3000_k60_A5p0,10,3000,1000,ar1,0.5,60,5.0,Knockoff+,70,53,17,0.24285714285714285,0.8833333333333333,0.04729002115400495,0.2,150,57,93,0.62,0.95,68,50,18,0.2647058823529412,0.8333333333333334,989,60,929,0.9393326592517695,1.0,70,445,1029,1319723531
ar1_rho0p5_p1000_n3000_k60_A5p0,11,3000,1000,ar1,0.5,60,5.0,Knockoff+,10,10,0,0.0,0.16666666666666666,0.1107220590626763,0.2,124,58,66,0.532258064516129,0.9666666666666667,76,52,24,0.3157894736842105,0.8666666666666667,992,60,932,0.9395161290322581,1.0,10,445,1030,1109980484
