name,trial,n,p,mode,rho,k_true,A,method,R_kn,TP_kn,V_kn,FDP_kn,Power_kn,T_kn,FDPhat_kn,R_bh,TP_bh,V_bh,FDP_bh,Power_bh,R_by,TP_by,V_by,FDP_by,Power_by,R_bw,TP_bw,V_bw,FDP_bw,Power_bw,n_pos,w_nonzero,seed_dataset,seed_knockoff
ar1_rho0p5_p1000_n3000_k10_A2p5,10,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,1,0,1,1.0,0.0,0,0,0,0.0,0.0,990,10,980,0.98989898989899,1.0,0,452,1029,1319723531
ar1_rho0p5_p1000_n3000_k10_A2p5,11,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,1,1,0.5,0.1,0,0,0,0.0,0.0,983,10,973,0.9898270600203459,1.0,0,445,1030,1109980484
ar1_rho0p5_p1000_n3000_k10_A2p5,12,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,2,0,0.0,0.2,0,0,0,0.0,0.0,990,10,980,0.98989898989899,1.0,0,459,1031,1891370037
ar1_rho0p5_p1000_n3000_k10_A2p5,13,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,978,10,968,0.9897750511247444,1.0,0,447,1032,497408566
ar1_rho0p5_p1000_n3000_k10_A2p5,14,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,5,2,3,0.6,0.2,0,0,0,0.0,0.0,984,10,974,0.9898373983739838,1.0,0,444,1033,1063940538
ar1_rho0p5_p1000_n3000_k10_A2p5,15,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,1,1,0.5,0.1,0,0,0,0.0,0.0,985,10,975,0.9898477157360406,1.0,0,440,1034,1993893427
ar1_rho0p5_p1000_n3000_k10_A2p5,16,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,1,1,0,0.0,0.1,1,1,0,0.0,0.1,976,10,966,0.9897540983606558,1.0,0,458,1035,1152833301
ar1_rho0p5_p1000_n3000_k10_A2p5,17,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,8,6,2,0.25,0.6,1,1,0,0.0,0.1,969,10,959,0.9896800825593395,1.0,0,451,1036,476256779
ar1_rho0p5_p1000_n3000_k10_A2p5,18,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,1,1,0.5,0.1,0,0,0,0.0,0.0,986,10,976,0.9898580121703854,1.0,0,456,1037,110581346
ar1_rho0p5_p1000_n3000_k10_A2p5,19,3000,1000,ar1,0.5,10,2.5,Knockoff+,5,4,1,0.2,0.4,0.060040928675489415,0.2,5,4,1,0.2,0.4,0,0,0,0.0,0.0,979,10,969,0.9897854954034729,1.0,5,452,1038,1031888553
ar1_rho0p5_p1000_n3000_k10_A2p5,20,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,8,3,5,0.625,0.3,1,1,0,0.0,0.1,986,10,976,0.9898580121703854,1.0,0,460,1039,538228480
ar1_rho0p5_p1000_n3000_k10_A2p5,21,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,4,2,2,0.5,0.2,2,0,2,1.0,0.0,986,10,976,0.9898580121703854,1.0,0,462,1040,1090653847
ar1_rho0p5_p1000_n3000_k10_A2p5,22,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,6,2,4,0.6666666666666666,0.2,1,1,0,0.0,0.1,986,10,976,0.9898580121703854,1.0,0,452,1041,876308058
ar1_rho0p5_p1000_n3000_k10_A2p5,23,3000,1000,ar1,0.5,10,2.5,Knockoff+,5,3,2,0.4,0.3,0.05560771804360914,0.2,2,2,0,0.0,0.2,0,0,0,0.0,0.0,968,10,958,0.9896694214876033,1.0,5,451,1042,205448318
ar1_rho0p5_p1000_n3000_k10_A2p5,24,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,979,10,969,0.9897854954034729,1.0,0,444,1043,252716055
ar1_rho0p5_p1000_n3000_k10_A2p5,25,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,4,2,2,0.5,0.2,1,1,0,0.0,0.1,980,10,970,0.9897959183673469,1.0,0,450,1044,1553324890
ar1_rho0p5_p1000_n3000_k10_A2p5,26,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,12,3,9,0.75,0.3,1,1,0,0.0,0.1,985,10,975,0.9898477157360406,1.0,0,457,1045,465683923
ar1_rho0p5_p1000_n3000_k10_A2p5,27,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,3,1,2,0.6666666666666666,0.1,0,0,0,0.0,0.0,977,10,967,0.9897645854657113,1.0,0,465,1046,294211243
ar1_rho0p5_p1000_n3000_k10_A2p5,28,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,1,0,1,1.0,0.0,0,0,0,0.0,0.0,980,10,970,0.9897959183673469,1.0,0,460,1047,1548920593
ar1_rho0p5_p1000_n3000_k10_A2p5,29,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,2,0,0.0,0.2,1,1,0,0.0,0.1,981,10,971,0.9898063200815495,1.0,0,453,1048,892184104
ar1_rho0p5_p1000_n3000_k10_A2p5,30,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,6,4,2,0.3333333333333333,0.4,1,1,0,0.0,0.1,980,10,970,0.9897959183673469,1.0,0,450,1049,835716802
ar1_rho0p5_p1000_n3000_k10_A2p5,31,3000,1000,ar1,0.5,10,2.5,Knockoff+,8,4,4,0.5,0.4,0.05767207935886123,0.125,7,4,3,0.42857142857142855,0.4,5,3,2,0.4,0.3,985,10,975,0.9898477157360406,1.0,8,442,1050,1886521615
ar1_rho0p5_p1000_n3000_k10_A2p5,32,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,9,4,5,0.5555555555555556,0.4,1,1,0,0.0,0.1,971,10,961,0.9897013388259527,1.0,0,452,1051,252324377
ar1_rho0p5_p1000_n3000_k10_A2p5,33,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,977,10,967,0.9897645854657113,1.0,0,453,1052,1951694121
ar1_rho0p5_p1000_n3000_k10_A2p5,34,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,3,1,2,0.6666666666666666,0.1,0,0,0,0.0,0.0,982,10,972,0.9898167006109979,1.0,0,453,1053,2105673135
ar1_rho0p5_p1000_n3000_k10_A2p5,35,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,985,10,975,0.9898477157360406,1.0,0,454,1054,42526716
ar1_rho0p5_p1000_n3000_k10_A2p5,36,3000,1000,ar1,0.5,10,2.5,Knockoff+,10,4,6,0.6,0.4,0.05304739528443501,0.2,5,3,2,0.4,0.3,2,2,0,0.0,0.2,985,10,975,0.9898477157360406,1.0,10,458,1055,598172112
ar1_rho0p5_p1000_n3000_k10_A2p5,37,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,7,3,4,0.5714285714285714,0.3,0,0,0,0.0,0.0,980,10,970,0.9897959183673469,1.0,0,448,1056,1416132110
ar1_rho0p5_p1000_n3000_k10_A2p5,38,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,4,3,1,0.25,0.3,2,2,0,0.0,0.2,979,10,969,0.9897854954034729,1.0,0,460,1057,1451782705
ar1_rho0p5_p1000_n3000_k10_A2p5,39,3000,1000,ar1,0.5,10,2.5,Knockoff+,5,4,1,0.2,0.4,0.06251054401510048,0.2,8,5,3,0.375,0.5,2,2,0,0.0,0.2,986,10,976,0.9898580121703854,1.0,5,454,1058,780066728
ar1_rho0p5_p1000_n3000_k10_A2p5,40,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,1,1,0.5,0.1,0,0,0,0.0,0.0,981,10,971,0.9898063200815495,1.0,0,452,1059,1555151738
ar1_rho0p5_p1000_n3000_k10_A2p5,41,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,1,1,0,0.0,0.1,1,1,0,0.0,0.1,982,10,972,0.9898167006109979,1.0,0,457,1060,1494894243
ar1_rho0p5_p1000_n3000_k10_A2p5,42,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,11,4,7,0.6363636363636364,0.4,0,0,0,0.0,0.0,979,10,969,0.9897854954034729,1.0,0,459,1061,849987601
ar1_rho0p5_p1000_n3000_k10_A2p5,43,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,2,0,0.0,0.2,0,0,0,0.0,0.0,977,10,967,0.9897645854657113,1.0,0,447,1062,1242404163
ar1_rho0p5_p1000_n3000_k10_A2p5,44,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,5,4,1,0.2,0.4,0,0,0,0.0,0.0,984,10,974,0.9898373983739838,1.0,0,455,1063,114196675
ar1_rho0p5_p1000_n3000_k10_A2p5,45,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,1,0,1,1.0,0.0,0,0,0,0.0,0.0,986,10,976,0.9898580121703854,1.0,0,454,1064,724351207
ar1_rho0p5_p1000_n3000_k10_A2p5,46,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,984,10,974,0.9898373983739838,1.0,0,452,1065,1830383442
ar1_rho0p5_p1000_n3000_k10_A2p5,47,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,7,3,4,0.5714285714285714,0.3,2,1,1,0.5,0.1,971,10,961,0.9897013388259527,1.0,0,461,1066,2010527869
ar1_rho0p5_p1000_n3000_k10_A2p5,48,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,1,1,0,0.0,0.1,1,1,0,0.0,0.1,985,10,975,0.9898477157360406,1.0,0,455,1067,1188109454
ar1_rho0p5_p1000_n3000_k10_A2p5,49,3000,1000,ar1,0.5,10,2.5,Knockoff+,9,4,5,0.5555555555555556,0.4,0.05696835344986686,0.1111111111111111,7,3,4,0.5714285714285714,0.3,0,0,0,0.0,0.0,980,10,970,0.9897959183673469,1.0,9,454,1068,162249987
ar1_rho0p5_p1000_n3000_k10_A2p5,50,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,3,2,1,0.3333333333333333,0.2,1,0,1,1.0,0.0,986,10,976,0.9898580121703854,1.0,0,450,1069,2139928845
ar1_rho0p5_p1000_n3000_k10_A2p5,51,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,13,4,9,0.6923076923076923,0.4,4,2,2,0.5,0.2,983,10,973,0.9898270600203459,1.0,0,455,1070,497642730
ar1_rho0p5_p1000_n3000_k10_A2p5,52,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,18,5,13,0.7222222222222222,0.5,2,2,0,0.0,0.2,978,10,968,0.9897750511247444,1.0,0,448,1071,265568882
ar1_rho0p5_p1000_n3000_k10_A2p5,53,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,974,10,964,0.9897330595482546,1.0,0,455,1072,1196406222
ar1_rho0p5_p1000_n3000_k10_A2p5,54,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,1,1,0,0.0,0.1,0,0,0,0.0,0.0,977,10,967,0.9897645854657113,1.0,0,436,1073,1941598269
ar1_rho0p5_p1000_n3000_k10_A2p5,55,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,13,7,6,0.46153846153846156,0.7,3,2,1,0.3333333333333333,0.2,975,10,965,0.9897435897435898,1.0,0,454,1074,554711425
ar1_rho0p5_p1000_n3000_k10_A2p5,56,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,11,4,7,0.6363636363636364,0.4,0,0,0,0.0,0.0,981,10,971,0.9898063200815495,1.0,0,449,1075,1777007228
ar1_rho0p5_p1000_n3000_k10_A2p5,57,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,4,3,1,0.25,0.3,1,1,0,0.0,0.1,983,10,973,0.9898270600203459,1.0,0,454,1076,1207966268
ar1_rho0p5_p1000_n3000_k10_A2p5,58,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,7,3,4,0.5714285714285714,0.3,1,1,0,0.0,0.1,984,10,974,0.9898373983739838,1.0,0,456,1077,1947783715
ar1_rho0p5_p1000_n3000_k10_A2p5,59,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,6,4,2,0.3333333333333333,0.4,3,2,1,0.3333333333333333,0.2,984,10,974,0.9898373983739838,1.0,0,451,1078,1357320214
ar1_rho0p5_p1000_n3000_k10_A2p5,60,3000,1000,ar1,0.5,10,2.5,Knockoff+,11,1,10,0.9090909090909091,0.1,0.04999219549900266,0.18181818181818182,4,1,3,0.75,0.1,0,0,0,0.0,0.0,981,10,971,0.9898063200815495,1.0,11,452,1079,1399605921
ar1_rho0p5_p1000_n3000_k10_A2p5,61,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,4,2,2,0.5,0.2,4,2,2,0.5,0.2,981,10,971,0.9898063200815495,1.0,0,444,1080,395668101
ar1_rho0p5_p1000_n3000_k10_A2p5,62,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,5,3,2,0.4,0.3,0,0,0,0.0,0.0,981,10,971,0.9898063200815495,1.0,0,457,1081,898873352
ar1_rho0p5_p1000_n3000_k10_A2p5,63,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,1,1,0.5,0.1,0,0,0,0.0,0.0,978,10,968,0.9897750511247444,1.0,0,464,1082,55627694
ar1_rho0p5_p1000_n3000_k10_A2p5,64,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,4,2,2,0.5,0.2,0,0,0,0.0,0.0,982,10,972,0.9898167006109979,1.0,0,442,1083,371290957
ar1_rho0p5_p1000_n3000_k10_A2p5,65,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,6,2,4,0.6666666666666666,0.2,0,0,0,0.0,0.0,976,10,966,0.9897540983606558,1.0,0,456,1084,1668806118
ar1_rho0p5_p1000_n3000_k10_A2p5,66,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,985,10,975,0.9898477157360406,1.0,0,455,1085,367277124
ar1_rho0p5_p1000_n3000_k10_A2p5,67,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,980,10,970,0.9897959183673469,1.0,0,455,1086,1983882819
ar1_rho0p5_p1000_n3000_k10_A2p5,68,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,1,1,0.5,0.1,0,0,0,0.0,0.0,984,10,974,0.9898373983739838,1.0,0,466,1087,933630928
ar1_rho0p5_p1000_n3000_k10_A2p5,69,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,6,3,3,0.5,0.3,3,2,1,0.3333333333333333,0.2,980,10,970,0.9897959183673469,1.0,0,454,1088,127743307
ar1_rho0p5_p1000_n3000_k10_A2p5,70,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,8,4,4,0.5,0.4,2,2,0,0.0,0.2,984,10,974,0.9898373983739838,1.0,0,454,1089,237782368
ar1_rho0p5_p1000_n3000_k10_A2p5,71,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,4,2,2,0.5,0.2,1,1,0,0.0,0.1,976,10,966,0.9897540983606558,1.0,0,460,1090,2139145142
ar1_rho0p5_p1000_n3000_k10_A2p5,72,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,2,0,0.0,0.2,0,0,0,0.0,0.0,990,10,980,0.98989898989899,1.0,0,453,1091,1961871666
ar1_rho0p5_p1000_n3000_k10_A2p5,73,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,1,1,0,0.0,0.1,1,1,0,0.0,0.1,980,10,970,0.9897959183673469,1.0,0,465,1092,1105680269
ar1_rho0p5_p1000_n3000_k10_A2p5,74,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,980,10,970,0.9897959183673469,1.0,0,455,1093,545991066
ar1_rho0p5_p1000_n3000_k10_A2p5,75,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,1,1,0.5,0.1,0,0,0,0.0,0.0,993,10,983,0.9899295065458208,1.0,0,457,1094,1737069688
ar1_rho0p5_p1000_n3000_k10_A2p5,76,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,979,10,969,0.9897854954034729,1.0,0,464,1095,326405519
ar1_rho0p5_p1000_n3000_k10_A2p5,77,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,1,1,0,0.0,0.1,0,0,0,0.0,0.0,981,10,971,0.9898063200815495,1.0,0,452,1096,709412580
ar1_rho0p5_p1000_n3000_k10_A2p5,78,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,981,10,971,0.9898063200815495,1.0,0,459,1097,1020350388
ar1_rho0p5_p1000_n3000_k10_A2p5,79,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,6,3,3,0.5,0.3,0,0,0,0.0,0.0,987,10,977,0.9898682877406282,1.0,0,450,1098,1094604080
ar1_rho0p5_p1000_n3000_k10_A2p5,80,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,978,10,968,0.9897750511247444,1.0,0,451,1099,1880473625
ar1_rho0p5_p1000_n3000_k10_A2p5,81,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,984,10,974,0.9898373983739838,1.0,0,454,1100,687300512
ar1_rho0p5_p1000_n3000_k10_A2p5,82,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,3,0,3,1.0,0.0,0,0,0,0.0,0.0,978,10,968,0.9897750511247444,1.0,0,449,1101,517149642
ar1_rho0p5_p1000_n3000_k10_A2p5,83,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,2,0,0.0,0.2,0,0,0,0.0,0.0,979,10,969,0.9897854954034729,1.0,0,453,1102,1648354952
ar1_rho0p5_p1000_n3000_k10_A2p5,84,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,2,0,0.0,0.2,0,0,0,0.0,0.0,981,10,971,0.9898063200815495,1.0,0,449,1103,760325897
ar1_rho0p5_p1000_n3000_k10_A2p5,85,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,7,4,3,0.42857142857142855,0.4,2,2,0,0.0,0.2,978,10,968,0.9897750511247444,1.0,0,446,1104,752407420
ar1_rho0p5_p1000_n3000_k10_A2p5,86,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,3,1,2,0.6666666666666666,0.1,0,0,0,0.0,0.0,985,10,975,0.9898477157360406,1.0,0,455,1105,64543743
ar1_rho0p5_p1000_n3000_k10_A2p5,87,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,1,1,0,0.0,0.1,0,0,0,0.0,0.0,979,10,969,0.9897854954034729,1.0,0,469,1106,2107278490
ar1_rho0p5_p1000_n3000_k10_A2p5,88,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,986,10,976,0.9898580121703854,1.0,0,453,1107,2032214613
ar1_rho0p5_p1000_n3000_k10_A2p5,89,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,5,1,4,0.8,0.1,1,1,0,0.0,0.1,982,10,972,0.9898167006109979,1.0,0,449,1108,929384494
ar1_rho0p5_p1000_n3000_k10_A2p5,90,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,1,1,0,0.0,0.1,1,1,0,0.0,0.1,980,10,970,0.9897959183673469,1.0,0,448,1109,38135691
ar1_rho0p5_p1000_n3000_k10_A2p5,91,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,2,0,0.0,0.2,0,0,0,0.0,0.0,987,10,977,0.9898682877406282,1.0,0,452,1110,80342719
ar1_rho0p5_p1000_n3000_k10_A2p5,92,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,1,1,0.5,0.1,0,0,0,0.0,0.0,986,10,976,0.9898580121703854,1.0,0,461,1111,884060918
ar1_rho0p5_p1000_n3000_k10_A2p5,93,3000,1000,ar1,0.5,10,2.5,Knockoff+,11,6,5,0.45454545454545453,0.6,0.056722209809528114,0.18181818181818182,11,6,5,0.45454545454545453,0.6,3,2,1,0.3333333333333333,0.2,981,10,971,0.9898063200815495,1.0,11,448,1112,1239794295
ar1_rho0p5_p1000_n3000_k10_A2p5,94,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,15,3,12,0.8,0.3,1,1,0,0.0,0.1,979,10,969,0.9897854954034729,1.0,0,452,1113,977688053
ar1_rho0p5_p1000_n3000_k10_A2p5,95,3000,1000,ar1,0.5,10,2.5,Knockoff+,6,4,2,0.3333333333333333,0.4,0.06433102853229335,0.16666666666666666,12,6,6,0.5,0.6,4,3,1,0.25,0.3,983,10,973,0.9898270600203459,1.0,6,458,1114,1460709207
ar1_rho0p5_p1000_n3000_k10_A2p5,96,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,1,1,0,0.0,0.1,0,0,0,0.0,0.0,984,10,974,0.9898373983739838,1.0,0,451,1115,1957990394
ar1_rho0p5_p1000_n3000_k10_A2p5,97,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,1,1,0.5,0.1,0,0,0,0.0,0.0,984,10,974,0.9898373983739838,1.0,0,451,1116,1493542336
ar1_rho0p5_p1000_n3000_k10_A2p5,98,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,8,6,2,0.25,0.6,3,3,0,0.0,0.3,980,10,970,0.9897959183673469,1.0,0,452,1117,380886383
ar1_rho0p5_p1000_n3000_k10_A2p5,99,3000,1000,ar1,0.5,10,2.5,Knockoff+,6,2,4,0.6666666666666666,0.2,0.05888895309868646,0.16666666666666666,8,3,5,0.625,0.3,0,0,0,0.0,0.0,988,10,978,0.9898785425101214,1.0,6,440,1118,1478419568
ar1_rho0p5_p1000_n3000_k10_A2p5,100,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,3,2,1,0.3333333333333333,0.2,1,1,0,0.0,0.1,987,10,977,0.9898682877406282,1.0,0,458,1119,1563183717
ar1_rho0p5_p1000_n3000_k10_A2p5,101,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,977,10,967,0.9897645854657113,1.0,0,452,1120,516840096
ar1_rho0p5_p1000_n3000_k10_A2p5,102,3000,1000,ar1,0.5,10,2.5,Knockoff+,0,0,0,0.0,0.0,,,3,2,1,0.3333333333333333,0.2,1,1,0,0.0,0.1,985,10,975,0.9898477157360406,1.0,0,457,1121,2084659203
