name,trial,n,p,mode,rho,k_true,A,method,R_kn,TP_kn,V_kn,FDP_kn,Power_kn,T_kn,FDPhat_kn,R_bh,TP_bh,V_bh,FDP_bh,Power_bh,R_by,TP_by,V_by,FDP_by,Power_by,R_bw,TP_bw,V_bw,FDP_bw,Power_bw,n_pos,w_nonzero,seed_dataset,seed_knockoff
iid_p1000_n3000_k30_A2p5,0,3000,1000,iid,,30,2.5,Knockoff+,0,0,0,0.0,0.0,,,7,5,2,0.2857142857142857,0.16666666666666666,1,1,0,0.0,0.03333333333333333,986,30,956,0.9695740365111561,1.0,0,447,1019,1496811569
iid_p1000_n3000_k30_A2p5,1,3000,1000,iid,,30,2.5,Knockoff+,5,4,1,0.2,0.13333333333333333,0.06629277373928406,0.2,6,5,1,0.16666666666666666,0.16666666666666666,3,3,0,0.0,0.1,983,30,953,0.9694811800610377,1.0,5,441,1020,1037062526
iid_p1000_n3000_k30_A2p5,2,3000,1000,iid,,30,2.5,Knockoff+,5,5,0,0.0,0.16666666666666666,0.06725088597008598,0.2,8,7,1,0.125,0.23333333333333334,5,5,0,0.0,0.16666666666666666,983,30,953,0.9694811800610377,1.0,5,443,1021,2072816697
iid_p1000_n3000_k30_A2p5,3,3000,1000,iid,,30,2.5,Knockoff+,15,13,2,0.13333333333333333,0.43333333333333335,0.05851758694033721,0.2,18,15,3,0.16666666666666666,0.5,9,8,1,0.1111111111111111,0.26666666666666666,984,30,954,0.9695121951219512,1.0,15,447,1022,1965328051
iid_p1000_n3000_k30_A2p5,4,3000,1000,iid,,30,2.5,Knockoff+,10,9,1,0.1,0.3,0.05983424551340759,0.2,15,11,4,0.26666666666666666,0.36666666666666664,4,4,0,0.0,0.13333333333333333,982,30,952,0.9694501018329938,1.0,10,436,1023,1833765991
iid_p1000_n3000_k30_A2p5,5,3000,1000,iid,,30,2.5,Knockoff+,11,9,2,0.18181818181818182,0.3,0.05661294288672503,0.18181818181818182,9,7,2,0.2222222222222222,0.23333333333333334,6,5,1,0.16666666666666666,0.16666666666666666,981,30,951,0.9694189602446484,1.0,11,434,1024,1981368384
iid_p1000_n3000_k30_A2p5,6,3000,1000,iid,,30,2.5,Knockoff+,18,14,4,0.2222222222222222,0.4666666666666667,0.0522022941866934,0.16666666666666666,17,15,2,0.11764705882352941,0.5,2,2,0,0.0,0.06666666666666667,980,30,950,0.9693877551020408,1.0,18,447,1025,1001841501
iid_p1000_n3000_k30_A2p5,7,3000,1000,iid,,30,2.5,Knockoff+,0,0,0,0.0,0.0,,,12,9,3,0.25,0.3,4,4,0,0.0,0.13333333333333333,971,30,941,0.9691040164778579,1.0,0,447,1026,1663451960
iid_p1000_n3000_k30_A2p5,8,3000,1000,iid,,30,2.5,Knockoff+,7,5,2,0.2857142857142857,0.16666666666666666,0.057528091807862884,0.14285714285714285,4,3,1,0.25,0.1,0,0,0,0.0,0.0,984,30,954,0.9695121951219512,1.0,7,457,1027,1927432640
iid_p1000_n3000_k30_A2p5,9,3000,1000,iid,,30,2.5,Knockoff+,12,8,4,0.3333333333333333,0.26666666666666666,0.056357424031775565,0.16666666666666666,8,6,2,0.25,0.2,3,3,0,0.0,0.1,982,30,952,0.9694501018329938,1.0,12,440,1028,1911539461
iid_p1000_n3000_k30_A2p5,10,3000,1000,iid,,30,2.5,Knockoff+,0,0,0,0.0,0.0,,,8,7,1,0.125,0.23333333333333334,0,0,0,0.0,0.0,980,30,950,0.9693877551020408,1.0,0,451,1029,1319723531
iid_p1000_n3000_k30_A2p5,11,3000,1000,iid,,30,2.5,Knockoff+,0,0,0,0.0,0.0,,,4,3,1,0.25,0.1,1,1,0,0.0,0.03333333333333333,982,30,952,0.9694501018329938,1.0,0,450,1030,1109980484
iid_p1000_n3000_k30_A2p5,12,3000,1000,iid,,30,2.5,Knockoff+,7,7,0,0.0,0.23333333333333334,0.06654487053472997,0.14285714285714285,13,11,2,0.15384615384615385,0.36666666666666664,4,4,0,0.0,0.13333333333333333,977,30,947,0.9692937563971341,1.0,7,446,1031,1891370037
iid_p1000_n3000_k30_A2p5,13,3000,1000,iid,,30,2.5,Knockoff+,0,0,0,0.0,0.0,,,3,3,0,0.0,0.1,3,3,0,0.0,0.1,979,30,949,0.9693564862104188,1.0,0,442,1032,497408566
iid_p1000_n3000_k30_A2p5,14,3000,1000,iid,,30,2.5,Knockoff+,0,0,0,0.0,0.0,,,9,5,4,0.4444444444444444,0.16666666666666666,0,0,0,0.0,0.0,974,30,944,0.9691991786447639,1.0,0,445,1033,1063940538
iid_p1000_n3000_k30_A2p5,15,3000,1000,iid,,30,2.5,Knockoff+,11,9,2,0.18181818181818182,0.3,0.059470750941985166,0.18181818181818182,12,10,2,0.16666666666666666,0.3333333333333333,1,1,0,0.0,0.03333333333333333,975,30,945,0.9692307692307692,1.0,11,433,1034,1993893427
iid_p1000_n3000_k30_A2p5,16,3000,1000,iid,,30,2.5,Knockoff+,0,0,0,0.0,0.0,,,12,12,0,0.0,0.4,3,3,0,0.0,0.1,985,30,955,0.9695431472081218,1.0,0,452,1035,1152833301
iid_p1000_n3000_k30_A2p5,17,3000,1000,iid,,30,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,2,0,0.0,0.06666666666666667,1,1,0,0.0,0.03333333333333333,982,30,952,0.9694501018329938,1.0,0,455,1036,476256779
iid_p1000_n3000_k30_A2p5,18,3000,1000,iid,,30,2.5,Knockoff+,5,5,0,0.0,0.16666666666666666,0.06950162650361733,0.2,16,13,3,0.1875,0.43333333333333335,4,4,0,0.0,0.13333333333333333,982,30,952,0.9694501018329938,1.0,5,447,1037,110581346
iid_p1000_n3000_k30_A2p5,19,3000,1000,iid,,30,2.5,Knockoff+,16,9,7,0.4375,0.3,0.05023641631084874,0.1875,9,6,3,0.3333333333333333,0.2,0,0,0,0.0,0.0,980,30,950,0.9693877551020408,1.0,16,438,1038,1031888553
iid_p1000_n3000_k30_A2p5,20,3000,1000,iid,,30,2.5,Knockoff+,0,0,0,0.0,0.0,,,5,4,1,0.2,0.13333333333333333,3,3,0,0.0,0.1,981,29,952,0.9704383282364933,0.9666666666666667,0,448,1039,538228480
iid_p1000_n3000_k30_A2p5,21,3000,1000,iid,,30,2.5,Knockoff+,0,0,0,0.0,0.0,,,7,4,3,0.42857142857142855,0.13333333333333333,2,2,0,0.0,0.06666666666666667,980,30,950,0.9693877551020408,1.0,0,444,1040,1090653847
iid_p1000_n3000_k30_A2p5,22,3000,1000,iid,,30,2.5,Knockoff+,15,9,6,0.4,0.3,0.05305407586717993,0.2,8,6,2,0.25,0.2,2,2,0,0.0,0.06666666666666667,978,30,948,0.9693251533742331,1.0,15,447,1041,876308058
iid_p1000_n3000_k30_A2p5,23,3000,1000,iid,,30,2.5,Knockoff+,0,0,0,0.0,0.0,,,6,6,0,0.0,0.2,0,0,0,0.0,0.0,985,30,955,0.9695431472081218,1.0,0,449,1042,205448318
iid_p1000_n3000_k30_A2p5,24,3000,1000,iid,,30,2.5,Knockoff+,25,13,12,0.48,0.43333333333333335,0.047930545144889806,0.2,19,10,9,0.47368421052631576,0.3333333333333333,4,4,0,0.0,0.13333333333333333,975,30,945,0.9692307692307692,1.0,25,436,1043,252716055
iid_p1000_n3000_k30_A2p5,25,3000,1000,iid,,30,2.5,Knockoff+,12,11,1,0.08333333333333333,0.36666666666666664,0.059717814541565835,0.16666666666666666,13,11,2,0.15384615384615385,0.36666666666666664,4,4,0,0.0,0.13333333333333333,983,30,953,0.9694811800610377,1.0,12,449,1044,1553324890
iid_p1000_n3000_k30_A2p5,26,3000,1000,iid,,30,2.5,Knockoff+,27,13,14,0.5185185185185185,0.43333333333333335,0.05316302992520194,0.18518518518518517,35,14,21,0.6,0.4666666666666667,2,2,0,0.0,0.06666666666666667,974,30,944,0.9691991786447639,1.0,27,454,1045,465683923
iid_p1000_n3000_k30_A2p5,27,3000,1000,iid,,30,2.5,Knockoff+,10,10,0,0.0,0.3333333333333333,0.057981395534396,0.2,14,11,3,0.21428571428571427,0.36666666666666664,0,0,0,0.0,0.0,976,30,946,0.9692622950819673,1.0,10,447,1046,294211243
iid_p1000_n3000_k30_A2p5,28,3000,1000,iid,,30,2.5,Knockoff+,0,0,0,0.0,0.0,,,16,13,3,0.1875,0.43333333333333335,4,4,0,0.0,0.13333333333333333,985,30,955,0.9695431472081218,1.0,0,448,1047,1548920593
iid_p1000_n3000_k30_A2p5,29,3000,1000,iid,,30,2.5,Knockoff+,0,0,0,0.0,0.0,,,2,2,0,0.0,0.06666666666666667,0,0,0,0.0,0.0,983,30,953,0.9694811800610377,1.0,0,451,1048,892184104
iid_p1000_n3000_k30_A2p5,30,3000,1000,iid,,30,2.5,Knockoff+,0,0,0,0.0,0.0,,,10,9,1,0.1,0.3,3,3,0,0.0,0.1,982,30,952,0.9694501018329938,1.0,0,447,1049,835716802
iid_p1000_n3000_k30_A2p5,31,3000,1000,iid,,30,2.5,Knockoff+,0,0,0,0.0,0.0,,,11,9,2,0.18181818181818182,0.3,1,1,0,0.0,0.03333333333333333,980,30,950,0.9693877551020408,1.0,0,447,1050,1886521615
iid_p1000_n3000_k30_A2p5,32,3000,1000,iid,,30,2.5,Knockoff+,0,0,0,0.0,0.0,,,13,11,2,0.15384615384615385,0.36666666666666664,0,0,0,0.0,0.0,981,30,951,0.9694189602446484,1.0,0,445,1051,252324377
iid_p1000_n3000_k30_A2p5,33,3000,1000,iid,,30,2.5,Knockoff+,0,0,0,0.0,0.0,,,13,10,3,0.23076923076923078,0.3333333333333333,2,2,0,0.0,0.06666666666666667,983,30,953,0.9694811800610377,1.0,0,439,1052,1951694121
iid_p1000_n3000_k30_A2p5,34,3000,1000,iid,,30,2.5,Knockoff+,15,11,4,0.26666666666666666,0.36666666666666664,0.05477285635451202,0.2,19,13,6,0.3157894736842105,0.43333333333333335,0,0,0,0.0,0.0,985,30,955,0.9695431472081218,1.0,15,432,1053,2105673135
iid_p1000_n3000_k30_A2p5,35,3000,1000,iid,,30,2.5,Knockoff+,15,9,6,0.4,0.3,0.0527663471935928,0.2,15,9,6,0.4,0.3,2,2,0,0.0,0.06666666666666667,985,30,955,0.9695431472081218,1.0,15,452,1054,42526716
iid_p1000_n3000_k30_A2p5,36,3000,1000,iid,,30,2.5,Knockoff+,6,3,3,0.5,0.1,0.061816934544026064,0.16666666666666666,12,6,6,0.5,0.2,1,1,0,0.0,0.03333333333333333,982,30,952,0.9694501018329938,1.0,6,458,1055,598172112
iid_p1000_n3000_k30_A2p5,37,3000,1000,iid,,30,2.5,Knockoff+,7,6,1,0.14285714285714285,0.2,0.0660811310691197,0.14285714285714285,15,9,6,0.4,0.3,6,5,1,0.16666666666666666,0.16666666666666666,983,30,953,0.9694811800610377,1.0,7,446,1056,1416132110
