name,trial,n,p,mode,rho,k_true,A,method,R_kn,TP_kn,V_kn,FDP_kn,Power_kn,T_kn,FDPhat_kn,R_bh,TP_bh,V_bh,FDP_bh,Power_bh,R_by,TP_by,V_by,FDP_by,Power_by,R_bw,TP_bw,V_bw,FDP_bw,Power_bw,n_pos,w_nonzero,seed_dataset,seed_knockoff
ar1_rho0p5_p1000_n3000_k60_A2p5,0,3000,1000,ar1,0.5,60,2.5,Knockoff+,0,0,0,0.0,0.0,,,24,15,9,0.375,0.25,2,2,0,0.0,0.03333333333333333,991,60,931,0.9394550958627649,1.0,0,455,1019,1496811569
ar1_rho0p5_p1000_n3000_k60_A2p5,1,3000,1000,ar1,0.5,60,2.5,Knockoff+,0,0,0,0.0,0.0,,,65,27,38,0.5846153846153846,0.45,17,13,4,0.23529411764705882,0.21666666666666667,977,60,917,0.9385875127942682,1.0,0,446,1020,1037062526
ar1_rho0p5_p1000_n3000_k60_A2p5,2,3000,1000,ar1,0.5,60,2.5,Knockoff+,0,0,0,0.0,0.0,,,50,28,22,0.44,0.4666666666666667,7,6,1,0.14285714285714285,0.1,988,59,929,0.9402834008097166,0.9833333333333333,0,448,1021,2072816697
ar1_rho0p5_p1000_n3000_k60_A2p5,3,3000,1000,ar1,0.5,60,2.5,Knockoff+,0,0,0,0.0,0.0,,,57,29,28,0.49122807017543857,0.48333333333333334,16,14,2,0.125,0.23333333333333334,985,59,926,0.9401015228426396,0.9833333333333333,0,440,1022,1965328051
ar1_rho0p5_p1000_n3000_k60_A2p5,4,3000,1000,ar1,0.5,60,2.5,Knockoff+,0,0,0,0.0,0.0,,,26,11,15,0.5769230769230769,0.18333333333333332,1,1,0,0.0,0.016666666666666666,983,60,923,0.9389623601220752,1.0,0,448,1023,1833765991
ar1_rho0p5_p1000_n3000_k60_A2p5,5,3000,1000,ar1,0.5,60,2.5,Knockoff+,0,0,0,0.0,0.0,,,44,25,19,0.4318181818181818,0.4166666666666667,4,3,1,0.25,0.05,985,60,925,0.9390862944162437,1.0,0,437,1024,1981368384
ar1_rho0p5_p1000_n3000_k60_A2p5,6,3000,1000,ar1,0.5,60,2.5,Knockoff+,0,0,0,0.0,0.0,,,55,27,28,0.509090909090909,0.45,10,9,1,0.1,0.15,987,60,927,0.939209726443769,1.0,0,436,1025,1001841501
ar1_rho0p5_p1000_n3000_k60_A2p5,7,3000,1000,ar1,0.5,60,2.5,Knockoff+,0,0,0,0.0,0.0,,,52,31,21,0.40384615384615385,0.5166666666666667,4,4,0,0.0,0.06666666666666667,983,60,923,0.9389623601220752,1.0,0,441,1026,1663451960
ar1_rho0p5_p1000_n3000_k60_A2p5,8,3000,1000,ar1,0.5,60,2.5,Knockoff+,18,15,3,0.16666666666666666,0.25,0.06386844594343884,0.16666666666666666,52,31,21,0.40384615384615385,0.5166666666666667,11,10,1,0.09090909090909091,0.16666666666666666,978,60,918,0.9386503067484663,1.0,18,457,1027,1927432640
ar1_rho0p5_p1000_n3000_k60_A2p5,9,3000,1000,ar1,0.5,60,2.5,Knockoff+,9,8,1,0.1111111111111111,0.13333333333333333,0.0644685798031982,0.1111111111111111,42,26,16,0.38095238095238093,0.43333333333333335,8,8,0,0.0,0.13333333333333333,990,59,931,0.9404040404040404,0.9833333333333333,9,443,1028,1911539461
